attendance_id,lesson_id,student_id,attendance_status,remark
ATT0004572,L002117,STU0143,缺席,
ATT0004573,L002118,STU0071,请假,临时请假
ATT0004574,L002118,STU0143,出席,
ATT0004575,L002119,STU0071,出席,
ATT0004576,L002119,STU0143,出席,
ATT0004577,L002120,STU0071,出席,
ATT0004578,L002120,STU0143,出席,
ATT0004579,L002121,STU0071,出席,
ATT0004580,L002121,STU0143,出席,
ATT0004581,L002122,STU0071,出席,
ATT0004582,L002122,STU0143,出席,
ATT0004583,L002123,STU0071,出席,
ATT0004584,L002123,STU0143,出席,
ATT0004585,L002124,STU0071,出席,
ATT0004586,L002124,STU0143,出席,
ATT0004587,L002125,STU0071,出席,
ATT0004588,L002125,STU0143,出席,
ATT0004589,L002126,STU0071,出席,
ATT0004590,L002126,STU0143,出席,
ATT0004591,L002127,STU0071,出席,
ATT0004592,L002127,STU0143,出席,
ATT0004593,L002128,STU0071,出席,
ATT0004594,L002128,STU0143,出席,
ATT0004595,L002129,STU0071,出席,
ATT0004596,L002129,STU0143,出席,
ATT0004597,L002130,STU0071,出席,
ATT0004598,L002130,STU0143,出席,
ATT0004599,L002131,STU0071,出席,
ATT0004600,L002131,STU0143,出席,
ATT0004601,L002132,STU0071,出席,
ATT0004602,L002132,STU0143,缺席,
ATT0004603,L002133,STU0071,出席,
ATT0004604,L002133,STU0143,缺席,
ATT0004605,L002134,STU0071,出席,
ATT0004606,L002134,STU0143,出席,
ATT0004607,L002135,STU0071,出席,
ATT0004608,L002135,STU0143,出席,
ATT0004609,L002136,STU0071,出席,
ATT0004610,L002136,STU0143,出席,
ATT0004611,L002137,STU0071,请假,
ATT0004612,L002137,STU0143,出席,
ATT0004613,L002138,STU0071,出席,
ATT0004614,L002138,STU0143,出席,
ATT0004615,L002139,STU0071,出席,
ATT0004616,L002139,STU0143,出席,
ATT0004617,L002140,STU0071,出席,
ATT0004618,L002140,STU0143,出席,
ATT0004619,L002141,STU0071,出席,
ATT0004620,L002141,STU0143,请假,临时请假
ATT0004621,L002142,STU0071,请假,
ATT0004622,L002142,STU0143,出席,
ATT0004623,L002143,STU0071,出席,
ATT0004624,L002143,STU0143,出席,
ATT0004625,L002144,STU0071,出席,
ATT0004626,L002144,STU0143,出席,
ATT0004627,L002145,STU0071,缺席,
ATT0004628,L002145,STU0143,出席,
ATT0004629,L002146,STU0071,出席,
ATT0004630,L002146,STU0143,出席,
ATT0004631,L002147,STU0071,出席,
ATT0004632,L002147,STU0143,出席,
ATT0004633,L002148,STU0071,出席,
ATT0004634,L002148,STU0143,请假,
ATT0004635,L002149,STU0071,出席,
ATT0004636,L002149,STU0143,出席,
ATT0004637,L002150,STU0071,出席,
ATT0004638,L002150,STU0143,出席,
ATT0004639,L002151,STU0071,请假,
ATT0004640,L002151,STU0143,请假,
ATT0004641,L002152,STU0071,出席,
ATT0004642,L002152,STU0143,出席,
ATT0004643,L002153,STU0071,出席,
ATT0004644,L002153,STU0143,出席,
ATT0004645,L002154,STU0071,出席,
ATT0004646,L002154,STU0143,出席,
ATT0004647,L002155,STU0071,出席,
ATT0004648,L002155,STU0143,出席,
ATT0004649,L002156,STU0071,请假,临时请假
ATT0004650,L002156,STU0143,出席,
ATT0004651,L002157,STU0071,缺席,
ATT0004652,L002157,STU0143,请假,临时请假
ATT0004653,L002158,STU0071,出席,
ATT0004654,L002158,STU0143,出席,
ATT0004655,L002159,STU0071,缺席,
ATT0004656,L002159,STU0143,出席,
ATT0004657,L002160,STU0030,出席,
ATT0004658,L002160,STU0032,出席,
ATT0004659,L002160,STU0078,出席,
ATT0004660,L002160,STU0038,出席,
ATT0004661,L002160,STU0106,出席,
ATT0004662,L002161,STU0030,缺席,
ATT0004663,L002161,STU0032,请假,临时请假
ATT0004664,L002161,STU0078,出席,
ATT0004665,L002161,STU0038,出席,
ATT0004666,L002161,STU0106,缺席,
ATT0004667,L002162,STU0030,请假,临时请假
ATT0004668,L002162,STU0032,请假,
ATT0004669,L002162,STU0078,出席,
ATT0004670,L002162,STU0038,出席,
ATT0004671,L002162,STU0106,出席,
ATT0004672,L002163,STU0030,出席,
ATT0004673,L002163,STU0032,出席,
ATT0004674,L002163,STU0078,出席,
ATT0004675,L002163,STU0038,出席,
ATT0004676,L002163,STU0106,出席,
ATT0004677,L002164,STU0030,请假,临时请假
ATT0004678,L002164,STU0032,出席,
ATT0004679,L002164,STU0078,出席,
ATT0004680,L002164,STU0038,出席,
ATT0004681,L002164,STU0106,出席,
ATT0004682,L002165,STU0030,出席,
ATT0004683,L002165,STU0032,出席,
ATT0004684,L002165,STU0078,出席,
ATT0004685,L002165,STU0038,出席,
ATT0004686,L002165,STU0106,出席,
ATT0004687,L002166,STU0030,缺席,
ATT0004688,L002166,STU0032,出席,
ATT0004689,L002166,STU0078,出席,
ATT0004690,L002166,STU0038,出席,
ATT0004691,L002166,STU0106,出席,
ATT0004692,L002167,STU0030,出席,
ATT0004693,L002167,STU0032,出席,
ATT0004694,L002167,STU0078,出席,
ATT0004695,L002167,STU0038,出席,
ATT0004696,L002167,STU0106,请假,
ATT0004697,L002168,STU0030,出席,
ATT0004698,L002168,STU0032,出席,
ATT0004699,L002168,STU0078,出席,
ATT0004700,L002168,STU0038,出席,
ATT0004701,L002168,STU0106,出席,
ATT0004702,L002169,STU0030,出席,
ATT0004703,L002169,STU0032,请假,
ATT0004704,L002169,STU0078,出席,
ATT0004705,L002169,STU0038,出席,
ATT0004706,L002169,STU0106,出席,
ATT0004707,L002170,STU0030,出席,
ATT0004708,L002170,STU0032,出席,
ATT0004709,L002170,STU0078,出席,
ATT0004710,L002170,STU0038,缺席,
ATT0004711,L002170,STU0106,出席,
ATT0004712,L002171,STU0030,出席,
ATT0004713,L002171,STU0032,出席,
ATT0004714,L002171,STU0078,出席,
ATT0004715,L002171,STU0038,出席,
ATT0004716,L002171,STU0106,出席,
ATT0004717,L002172,STU0030,出席,
ATT0004718,L002172,STU0032,出席,
ATT0004719,L002172,STU0078,出席,
ATT0004720,L002172,STU0038,缺席,
ATT0004721,L002172,STU0106,出席,
ATT0004722,L002173,STU0030,请假,临时请假
ATT0004723,L002173,STU0032,出席,
ATT0004724,L002173,STU0078,出席,
ATT0004725,L002173,STU0038,出席,
ATT0004726,L002173,STU0106,出席,
ATT0004727,L002174,STU0030,出席,
ATT0004728,L002174,STU0032,请假,
ATT0004729,L002174,STU0078,出席,
ATT0004730,L002174,STU0038,出席,
ATT0004731,L002174,STU0106,出席,
ATT0004732,L002175,STU0030,出席,
ATT0004733,L002175,STU0032,出席,
ATT0004734,L002175,STU0078,出席,
ATT0004735,L002175,STU0038,出席,
ATT0004736,L002175,STU0106,出席,
ATT0004737,L002176,STU0030,出席,
ATT0004738,L002176,STU0032,请假,临时请假
ATT0004739,L002176,STU0078,出席,
ATT0004740,L002176,STU0038,出席,
ATT0004741,L002176,STU0106,请假,临时请假
ATT0004742,L002177,STU0030,出席,
ATT0004743,L002177,STU0032,出席,
ATT0004744,L002177,STU0078,出席,
ATT0004745,L002177,STU0038,出席,
ATT0004746,L002177,STU0106,出席,
ATT0004747,L002178,STU0030,出席,
ATT0004748,L002178,STU0032,出席,
ATT0004749,L002178,STU0078,出席,
ATT0004750,L002178,STU0038,出席,
ATT0004751,L002178,STU0106,出席,
ATT0004752,L002179,STU0030,出席,
ATT0004753,L002179,STU0032,出席,
ATT0004754,L002179,STU0078,请假,
ATT0004755,L002179,STU0038,出席,
ATT0004756,L002179,STU0106,出席,
ATT0004757,L002180,STU0030,请假,
ATT0004758,L002180,STU0032,出席,
ATT0004759,L002180,STU0078,出席,
ATT0004760,L002180,STU0038,出席,
ATT0004761,L002180,STU0106,出席,
ATT0004762,L002181,STU0030,出席,
ATT0004763,L002181,STU0032,出席,
ATT0004764,L002181,STU0078,出席,
ATT0004765,L002181,STU0038,出席,
ATT0004766,L002181,STU0106,出席,
ATT0004767,L002182,STU0030,出席,
ATT0004768,L002182,STU0032,出席,
ATT0004769,L002182,STU0078,出席,
ATT0004770,L002182,STU0038,出席,
ATT0004771,L002182,STU0106,出席,
ATT0004772,L002183,STU0030,出席,
ATT0004773,L002183,STU0032,请假,临时请假
ATT0004774,L002183,STU0078,请假,
ATT0004775,L002183,STU0038,出席,
ATT0004776,L002183,STU0106,出席,
ATT0004777,L002184,STU0030,缺席,
ATT0004778,L002184,STU0032,出席,
ATT0004779,L002184,STU0078,出席,
ATT0004780,L002184,STU0038,出席,
ATT0004781,L002184,STU0106,出席,
ATT0004782,L002185,STU0030,出席,
ATT0004783,L002185,STU0032,出席,
ATT0004784,L002185,STU0078,出席,
ATT0004785,L002185,STU0038,出席,
ATT0004786,L002185,STU0106,出席,
ATT0004787,L002186,STU0030,出席,
ATT0004788,L002186,STU0032,出席,
ATT0004789,L002186,STU0078,出席,
ATT0004790,L002186,STU0038,缺席,
ATT0004791,L002186,STU0106,出席,
ATT0004792,L002187,STU0030,出席,
ATT0004793,L002187,STU0032,缺席,
ATT0004794,L002187,STU0078,出席,
ATT0004795,L002187,STU0038,出席,
ATT0004796,L002187,STU0106,请假,临时请假
ATT0004797,L002188,STU0030,出席,
ATT0004798,L002188,STU0032,出席,
ATT0004799,L002188,STU0078,其他,
ATT0004800,L002188,STU0038,出席,
ATT0004801,L002188,STU0106,出席,
ATT0004802,L002189,STU0030,出席,
ATT0004803,L002189,STU0032,出席,
ATT0004804,L002189,STU0078,出席,
ATT0004805,L002189,STU0038,请假,临时请假
ATT0004806,L002189,STU0106,出席,
ATT0004807,L002190,STU0030,出席,
ATT0004808,L002190,STU0032,出席,
ATT0004809,L002190,STU0078,出席,
ATT0004810,L002190,STU0038,出席,
ATT0004811,L002190,STU0106,出席,
ATT0004812,L002191,STU0030,出席,
ATT0004813,L002191,STU0032,出席,
ATT0004814,L002191,STU0078,请假,临时请假
ATT0004815,L002191,STU0038,出席,
ATT0004816,L002191,STU0106,出席,
ATT0004817,L002192,STU0030,请假,
ATT0004818,L002192,STU0032,请假,临时请假
ATT0004819,L002192,STU0078,出席,
ATT0004820,L002192,STU0038,出席,
ATT0004821,L002192,STU0106,出席,
ATT0004822,L002193,STU0030,缺席,
ATT0004823,L002193,STU0032,出席,
ATT0004824,L002193,STU0078,出席,
ATT0004825,L002193,STU0038,出席,
ATT0004826,L002193,STU0106,出席,
ATT0004827,L002194,STU0030,出席,
ATT0004828,L002194,STU0032,出席,
ATT0004829,L002194,STU0078,出席,
ATT0004830,L002194,STU0038,出席,
ATT0004831,L002194,STU0106,出席,
ATT0004832,L002195,STU0030,出席,
ATT0004833,L002195,STU0032,出席,
ATT0004834,L002195,STU0078,出席,
ATT0004835,L002195,STU0038,出席,
ATT0004836,L002195,STU0106,出席,
ATT0004837,L002196,STU0030,出席,
ATT0004838,L002196,STU0032,出席,
ATT0004839,L002196,STU0078,请假,临时请假
ATT0004840,L002196,STU0038,出席,
ATT0004841,L002196,STU0106,出席,
ATT0004842,L002197,STU0030,出席,
ATT0004843,L002197,STU0032,缺席,
ATT0004844,L002197,STU0078,请假,临时请假
ATT0004845,L002197,STU0038,出席,
ATT0004846,L002197,STU0106,出席,
ATT0004847,L002198,STU0030,出席,
ATT0004848,L002198,STU0032,出席,
ATT0004849,L002198,STU0078,出席,
ATT0004850,L002198,STU0038,出席,
ATT0004851,L002198,STU0106,出席,
ATT0004852,L002199,STU0030,请假,
ATT0004853,L002199,STU0032,出席,
ATT0004854,L002199,STU0078,请假,临时请假
ATT0004855,L002199,STU0038,出席,
ATT0004856,L002199,STU0106,出席,
ATT0004857,L002200,STU0030,出席,
ATT0004858,L002200,STU0032,请假,临时请假
ATT0004859,L002200,STU0078,出席,
ATT0004860,L002200,STU0038,出席,
ATT0004861,L002200,STU0106,出席,
ATT0004862,L002201,STU0030,出席,
ATT0004863,L002201,STU0032,请假,临时请假
ATT0004864,L002201,STU0078,出席,
ATT0004865,L002201,STU0038,出席,
ATT0004866,L002201,STU0106,出席,
ATT0004867,L002202,STU0030,出席,
ATT0004868,L002202,STU0032,缺席,
ATT0004869,L002202,STU0078,出席,
ATT0004870,L002202,STU0038,出席,
ATT0004871,L002202,STU0106,出席,
ATT0004872,L002203,STU0030,出席,
ATT0004873,L002203,STU0032,出席,
ATT0004874,L002203,STU0078,出席,
ATT0004875,L002203,STU0038,出席,
ATT0004876,L002203,STU0106,出席,
ATT0004877,L002204,STU0030,出席,
ATT0004878,L002204,STU0032,出席,
ATT0004879,L002204,STU0078,出席,
ATT0004880,L002204,STU0038,出席,
ATT0004881,L002204,STU0106,出席,
ATT0004882,L002205,STU0030,出席,
ATT0004883,L002205,STU0032,出席,
ATT0004884,L002205,STU0078,出席,
ATT0004885,L002205,STU0038,出席,
ATT0004886,L002205,STU0106,出席,
ATT0004887,L002206,STU0030,出席,
ATT0004888,L002206,STU0032,出席,
ATT0004889,L002206,STU0078,请假,临时请假
ATT0004890,L002206,STU0038,出席,
ATT0004891,L002206,STU0106,出席,
ATT0004892,L002207,STU0030,出席,
ATT0004893,L002207,STU0032,出席,
ATT0004894,L002207,STU0078,出席,
ATT0004895,L002207,STU0038,出席,
ATT0004896,L002207,STU0106,出席,
ATT0004897,L002208,STU0030,出席,
ATT0004898,L002208,STU0032,出席,
ATT0004899,L002208,STU0078,出席,
ATT0004900,L002208,STU0038,出席,
ATT0004901,L002208,STU0106,出席,
ATT0004902,L002209,STU0030,出席,
ATT0004903,L002209,STU0032,出席,
ATT0004904,L002209,STU0078,出席,
ATT0004905,L002209,STU0038,出席,
ATT0004906,L002209,STU0106,缺席,
ATT0004907,L002210,STU0030,出席,
ATT0004908,L002210,STU0032,出席,
ATT0004909,L002210,STU0078,出席,
ATT0004910,L002210,STU0038,请假,临时请假
ATT0004911,L002210,STU0106,出席,
ATT0004912,L002211,STU0030,其他,
ATT0004913,L002211,STU0032,出席,
ATT0004914,L002211,STU0078,缺席,
ATT0004915,L002211,STU0038,出席,
ATT0004916,L002211,STU0106,出席,
ATT0004917,L002212,STU0030,出席,
ATT0004918,L002212,STU0032,出席,
ATT0004919,L002212,STU0078,出席,
ATT0004920,L002212,STU0038,出席,
ATT0004921,L002212,STU0106,出席,
ATT0004922,L002213,STU0030,出席,
ATT0004923,L002213,STU0032,出席,
ATT0004924,L002213,STU0078,出席,
ATT0004925,L002213,STU0038,出席,
ATT0004926,L002213,STU0106,出席,
ATT0004927,L002214,STU0030,缺席,
ATT0004928,L002214,STU0032,出席,
ATT0004929,L002214,STU0078,请假,临时请假
ATT0004930,L002214,STU0038,缺席,
ATT0004931,L002214,STU0106,出席,
ATT0004932,L002215,STU0030,出席,
ATT0004933,L002215,STU0032,出席,
ATT0004934,L002215,STU0078,出席,
ATT0004935,L002215,STU0038,请假,
ATT0004936,L002215,STU0106,出席,
ATT0004937,L002216,STU0030,出席,
ATT0004938,L002216,STU0032,出席,
ATT0004939,L002216,STU0078,出席,
ATT0004940,L002216,STU0038,出席,
ATT0004941,L002216,STU0106,出席,
ATT0004942,L002217,STU0030,出席,
ATT0004943,L002217,STU0032,请假,
ATT0004944,L002217,STU0078,出席,
ATT0004945,L002217,STU0038,出席,
ATT0004946,L002217,STU0106,出席,
ATT0004947,L002218,STU0030,出席,
ATT0004948,L002218,STU0032,出席,
ATT0004949,L002218,STU0078,出席,
ATT0004950,L002218,STU0038,出席,
ATT0004951,L002218,STU0106,出席,
ATT0004952,L002219,STU0030,出席,
ATT0004953,L002219,STU0032,出席,
ATT0004954,L002219,STU0078,出席,
ATT0004955,L002219,STU0038,出席,
ATT0004956,L002219,STU0106,出席,
ATT0004957,L002220,STU0030,出席,
ATT0004958,L002220,STU0032,出席,
ATT0004959,L002220,STU0078,出席,
ATT0004960,L002220,STU0038,出席,
ATT0004961,L002220,STU0106,出席,
ATT0004962,L002221,STU0030,出席,
ATT0004963,L002221,STU0032,出席,
ATT0004964,L002221,STU0078,出席,
ATT0004965,L002221,STU0038,出席,
ATT0004966,L002221,STU0106,出席,
ATT0004967,L002222,STU0030,出席,
ATT0004968,L002222,STU0032,出席,
ATT0004969,L002222,STU0078,缺席,
ATT0004970,L002222,STU0038,出席,
ATT0004971,L002222,STU0106,出席,
ATT0004972,L002223,STU0030,出席,
ATT0004973,L002223,STU0032,出席,
ATT0004974,L002223,STU0078,请假,
ATT0004975,L002223,STU0038,出席,
ATT0004976,L002223,STU0106,请假,临时请假
ATT0004977,L002224,STU0030,出席,
ATT0004978,L002224,STU0032,出席,
ATT0004979,L002224,STU0078,出席,
ATT0004980,L002224,STU0038,出席,
ATT0004981,L002224,STU0106,出席,
ATT0004982,L002225,STU0030,出席,
ATT0004983,L002225,STU0032,出席,
ATT0004984,L002225,STU0078,出席,
ATT0004985,L002225,STU0038,出席,
ATT0004986,L002225,STU0106,出席,
ATT0004987,L002226,STU0030,出席,
ATT0004988,L002226,STU0032,出席,
ATT0004989,L002226,STU0078,出席,
ATT0004990,L002226,STU0038,出席,
ATT0004991,L002226,STU0106,出席,
ATT0004992,L002227,STU0030,出席,
ATT0004993,L002227,STU0032,出席,
ATT0004994,L002227,STU0078,出席,
ATT0004995,L002227,STU0038,出席,
ATT0004996,L002227,STU0106,请假,
ATT0004997,L002228,STU0030,出席,
ATT0004998,L002228,STU0032,出席,
ATT0004999,L002228,STU0078,缺席,
ATT0005000,L002228,STU0038,缺席,
ATT0005001,L002228,STU0106,出席,
ATT0005002,L002229,STU0004,请假,
ATT0005003,L002229,STU0058,缺席,
ATT0005004,L002229,STU0053,出席,
ATT0005005,L002229,STU0031,出席,
ATT0005006,L002229,STU0022,请假,
ATT0005007,L002230,STU0004,出席,
ATT0005008,L002230,STU0058,出席,
ATT0005009,L002230,STU0053,请假,
ATT0005010,L002230,STU0031,出席,
ATT0005011,L002230,STU0022,请假,临时请假
ATT0005012,L002231,STU0004,出席,
ATT0005013,L002231,STU0058,出席,
ATT0005014,L002231,STU0053,出席,
ATT0005015,L002231,STU0031,出席,
ATT0005016,L002231,STU0022,出席,
ATT0005017,L002232,STU0004,出席,
ATT0005018,L002232,STU0058,出席,
ATT0005019,L002232,STU0053,出席,
ATT0005020,L002232,STU0031,出席,
ATT0005021,L002232,STU0022,出席,
ATT0005022,L002233,STU0004,请假,临时请假
ATT0005023,L002233,STU0058,出席,
ATT0005024,L002233,STU0053,请假,
ATT0005025,L002233,STU0031,出席,
ATT0005026,L002233,STU0022,出席,
ATT0005027,L002234,STU0004,出席,
ATT0005028,L002234,STU0058,出席,
ATT0005029,L002234,STU0053,出席,
ATT0005030,L002234,STU0031,出席,
ATT0005031,L002234,STU0022,出席,
ATT0005032,L002235,STU0004,出席,
ATT0005033,L002235,STU0058,出席,
ATT0005034,L002235,STU0053,出席,
ATT0005035,L002235,STU0031,出席,
ATT0005036,L002235,STU0022,出席,
ATT0005037,L002236,STU0004,出席,
ATT0005038,L002236,STU0058,出席,
ATT0005039,L002236,STU0053,出席,
ATT0005040,L002236,STU0031,出席,
ATT0005041,L002236,STU0022,出席,
ATT0005042,L002237,STU0004,缺席,
ATT0005043,L002237,STU0058,出席,
ATT0005044,L002237,STU0053,出席,
ATT0005045,L002237,STU0031,缺席,
ATT0005046,L002237,STU0022,出席,
ATT0005047,L002238,STU0004,出席,
ATT0005048,L002238,STU0058,出席,
ATT0005049,L002238,STU0053,出席,
ATT0005050,L002238,STU0031,出席,
ATT0005051,L002238,STU0022,出席,
ATT0005052,L002239,STU0004,出席,
ATT0005053,L002239,STU0058,出席,
ATT0005054,L002239,STU0053,出席,
ATT0005055,L002239,STU0031,请假,临时请假
ATT0005056,L002239,STU0022,缺席,
ATT0005057,L002240,STU0004,出席,
ATT0005058,L002240,STU0058,出席,
ATT0005059,L002240,STU0053,请假,
ATT0005060,L002240,STU0031,缺席,
ATT0005061,L002240,STU0022,缺席,
ATT0005062,L002241,STU0004,出席,
ATT0005063,L002241,STU0058,出席,
ATT0005064,L002241,STU0053,出席,
ATT0005065,L002241,STU0031,出席,
ATT0005066,L002241,STU0022,出席,
ATT0005067,L002242,STU0004,出席,
ATT0005068,L002242,STU0058,出席,
ATT0005069,L002242,STU0053,出席,
ATT0005070,L002242,STU0031,出席,
ATT0005071,L002242,STU0022,出席,
ATT0005072,L002243,STU0004,出席,
ATT0005073,L002243,STU0058,出席,
ATT0005074,L002243,STU0053,出席,
ATT0005075,L002243,STU0031,出席,
ATT0005076,L002243,STU0022,出席,
ATT0005077,L002244,STU0004,出席,
ATT0005078,L002244,STU0058,出席,
ATT0005079,L002244,STU0053,出席,
ATT0005080,L002244,STU0031,出席,
ATT0005081,L002244,STU0022,请假,临时请假
ATT0005082,L002245,STU0004,出席,
ATT0005083,L002245,STU0058,出席,
ATT0005084,L002245,STU0053,出席,
ATT0005085,L002245,STU0031,出席,
ATT0005086,L002245,STU0022,出席,
ATT0005087,L002246,STU0004,出席,
ATT0005088,L002246,STU0058,出席,
ATT0005089,L002246,STU0053,出席,
ATT0005090,L002246,STU0031,出席,
ATT0005091,L002246,STU0022,出席,
ATT0005092,L002247,STU0004,出席,
ATT0005093,L002247,STU0058,出席,
ATT0005094,L002247,STU0053,出席,
ATT0005095,L002247,STU0031,出席,
ATT0005096,L002247,STU0022,出席,
ATT0005097,L002248,STU0004,出席,
ATT0005098,L002248,STU0058,出席,
ATT0005099,L002248,STU0053,出席,
ATT0005100,L002248,STU0031,出席,
ATT0005101,L002248,STU0022,出席,
ATT0005102,L002249,STU0004,出席,
ATT0005103,L002249,STU0058,出席,
ATT0005104,L002249,STU0053,出席,
ATT0005105,L002249,STU0031,出席,
ATT0005106,L002249,STU0022,出席,
ATT0005107,L002250,STU0004,出席,
ATT0005108,L002250,STU0058,出席,
ATT0005109,L002250,STU0053,出席,
ATT0005110,L002250,STU0031,请假,
ATT0005111,L002250,STU0022,出席,
ATT0005112,L002251,STU0004,出席,
ATT0005113,L002251,STU0058,出席,
ATT0005114,L002251,STU0053,缺席,
ATT0005115,L002251,STU0031,出席,
ATT0005116,L002251,STU0022,出席,
ATT0005117,L002252,STU0004,出席,
ATT0005118,L002252,STU0058,出席,
ATT0005119,L002252,STU0053,请假,临时请假
ATT0005120,L002252,STU0031,出席,
ATT0005121,L002252,STU0022,出席,
ATT0005122,L002253,STU0004,出席,
ATT0005123,L002253,STU0058,出席,
ATT0005124,L002253,STU0053,出席,
ATT0005125,L002253,STU0031,出席,
ATT0005126,L002253,STU0022,出席,
ATT0005127,L002254,STU0004,出席,
ATT0005128,L002254,STU0058,出席,
ATT0005129,L002254,STU0053,出席,
ATT0005130,L002254,STU0031,其他,
ATT0005131,L002254,STU0022,出席,
ATT0005132,L002255,STU0004,出席,
ATT0005133,L002255,STU0058,出席,
ATT0005134,L002255,STU0053,出席,
ATT0005135,L002255,STU0031,出席,
ATT0005136,L002255,STU0022,出席,
ATT0005137,L002256,STU0004,出席,
ATT0005138,L002256,STU0058,请假,
ATT0005139,L002256,STU0053,出席,
ATT0005140,L002256,STU0031,出席,
ATT0005141,L002256,STU0022,出席,
ATT0005142,L002257,STU0004,出席,
ATT0005143,L002257,STU0058,出席,
ATT0005144,L002257,STU0053,出席,
ATT0005145,L002257,STU0031,出席,
ATT0005146,L002257,STU0022,出席,
ATT0005147,L002258,STU0004,出席,
ATT0005148,L002258,STU0058,出席,
