lesson_id,schedule_id,student_id,teacher_id,lesson_date,duration,feedback
L002478,SCH0056,,T009,2025-11-06,1.5,需要加强口语练习
L002479,SCH0056,,T009,2025-11-13,1.0,课堂参与积极
L002480,SCH0056,,T009,2025-11-20,1.0,语法掌握一般
L002481,SCH0056,,T009,2025-11-27,1.0,课堂参与积极
L002482,SCH0056,,T009,2025-12-04,2.0,完成本节内容
L002483,SCH0056,,T009,2025-12-11,2.0,完成本节内容
L002484,SCH0056,,T009,2025-12-18,1.0,课堂参与积极
L002485,SCH0056,,T009,2025-12-25,1.0,需要加强口语练习
L002486,SCH0056,,T009,2026-01-01,1.67,课堂参与积极
L002487,SCH0056,,T009,2026-01-08,2.0,课堂参与积极
L002488,SCH0056,,T009,2026-01-15,1.5,课堂参与积极
L002489,SCH0056,,T009,2026-01-22,1.67,课堂参与积极
L002490,SCH0056,,T009,2026-01-29,1.0,语法掌握一般
L002491,SCH0056,,T009,2026-02-05,1.0,完成本节内容
L002492,SCH0056,,T009,2026-02-12,1.0,课堂参与积极
L002493,SCH0056,,T009,2026-02-19,1.0,语法掌握一般
L002494,SCH0056,,T009,2026-02-26,1.0,课堂参与积极
L002495,SCH0056,,T009,2026-03-05,1.5,完成本节内容
L002496,SCH0056,,T009,2026-03-12,1.0,需要加强口语练习
L002497,SCH0056,,T009,2026-03-19,1.67,
L002498,SCH0056,,T009,2026-03-26,1.5,课堂参与积极
L002499,SCH0056,,T009,2026-04-02,1.5,语法掌握一般
L002500,SCH0056,,T009,2026-04-09,1.0,完成本节内容
L002501,SCH0056,,T009,2026-04-16,2.0,需要加强口语练习
L002502,SCH0056,,T009,2026-04-23,2.0,
L002503,SCH0056,,T009,2026-04-30,1.67,需要加强口语练习
L002504,SCH0056,,T009,2026-05-07,1.0,课堂参与积极
L002505,SCH0056,,T009,2026-05-14,1.5,完成本节内容
L002506,SCH0056,,T009,2026-05-21,1.67,需要加强口语练习
L002507,SCH0056,,T009,2026-05-28,1.5,完成本节内容
L002508,SCH0056,,T009,2026-06-04,1.0,课堂参与积极
L002509,SCH0056,,T009,2026-06-11,1.5,完成本节内容
L002510,SCH0056,,T009,2026-06-18,1.67,课堂参与积极
L002511,SCH0056,,T009,2026-06-25,1.0,语法掌握一般
L002512,SCH0056,,T009,2026-07-02,1.0,
L002513,SCH0056,,T009,2026-07-09,1.0,课堂参与积极
L002514,SCH0056,,T009,2026-07-16,1.0,语法掌握一般
L002515,SCH0056,,T009,2026-07-23,2.0,需要加强口语练习
L002516,SCH0056,,T009,2026-07-30,1.67,需要加强口语练习
L002517,SCH0056,,T009,2026-08-06,1.0,
L002518,SCH0056,,T009,2026-08-13,1.0,完成本节内容
L002519,SCH0056,,T009,2026-08-20,1.5,完成本节内容
L002520,SCH0056,,T009,2026-08-27,1.5,课堂参与积极
L002521,SCH0057,,T004,2025-07-30,1.67,需要加强口语练习
L002522,SCH0057,,T004,2025-08-06,2.0,课堂参与积极
L002523,SCH0057,,T004,2025-08-13,1.5,
L002524,SCH0057,,T004,2025-08-20,1.0,课堂参与积极
L002525,SCH0057,,T004,2025-08-27,1.67,需要加强口语练习
L002526,SCH0057,,T004,2025-09-03,1.0,完成本节内容
L002527,SCH0057,,T004,2025-09-10,2.0,课堂参与积极
L002528,SCH0057,,T004,2025-09-17,1.0,需要加强口语练习
L002529,SCH0057,,T004,2025-09-24,1.0,完成本节内容
L002530,SCH0057,,T004,2025-10-01,1.67,需要加强口语练习
L002531,SCH0057,,T004,2025-10-08,1.67,需要加强口语练习
L002532,SCH0057,,T004,2025-10-15,1.5,需要加强口语练习
L002533,SCH0057,,T004,2025-10-22,1.0,完成本节内容
L002534,SCH0057,,T004,2025-10-29,1.0,需要加强口语练习
L002535,SCH0057,,T004,2025-11-05,1.0,完成本节内容
L002536,SCH0057,,T004,2025-11-12,1.67,完成本节内容
L002537,SCH0057,,T004,2025-11-19,1.0,完成本节内容
L002538,SCH0057,,T004,2025-11-26,1.0,需要加强口语练习
L002539,SCH0057,,T004,2025-12-03,1.0,完成本节内容
L002540,SCH0057,,T004,2025-12-10,1.67,完成本节内容
L002541,SCH0057,,T004,2025-12-17,1.0,语法掌握一般
L002542,SCH0057,,T004,2025-12-24,1.0,完成本节内容
L002543,SCH0057,,T004,2025-12-31,1.5,语法掌握一般
L002544,SCH0057,,T004,2026-01-07,1.0,完成本节内容
L002545,SCH0057,,T004,2026-01-14,1.0,语法掌握一般
L002546,SCH0057,,T004,2026-01-21,1.0,需要加强口语练习
L002547,SCH0057,,T004,2026-01-28,1.5,需要加强口语练习
L002548,SCH0057,,T004,2026-02-04,1.0,需要加强口语练习
L002549,SCH0057,,T004,2026-02-11,1.0,课堂参与积极
L002550,SCH0057,,T004,2026-02-18,2.0,语法掌握一般
L002551,SCH0057,,T004,2026-02-25,1.0,
L002552,SCH0057,,T004,2026-03-04,1.5,完成本节内容
L002553,SCH0057,,T004,2026-03-11,1.0,语法掌握一般
L002554,SCH0057,,T004,2026-03-18,1.67,需要加强口语练习
L002555,SCH0057,,T004,2026-03-25,1.0,语法掌握一般
L002556,SCH0057,,T004,2026-04-01,2.0,需要加强口语练习
L002557,SCH0057,,T004,2026-04-08,1.0,
L002558,SCH0057,,T004,2026-04-15,1.5,课堂参与积极
L002559,SCH0057,,T004,2026-04-22,1.67,完成本节内容
L002560,SCH0057,,T004,2026-04-29,1.67,需要加强口语练习
L002561,SCH0057,,T004,2026-05-06,1.0,完成本节内容
L002562,SCH0057,,T004,2026-05-13,1.0,需要加强口语练习
L002563,SCH0057,,T004,2026-05-20,1.0,语法掌握一般
L002564,SCH0057,,T004,2026-05-27,1.67,需要加强口语练习
L002565,SCH0057,,T004,2026-06-03,1.0,完成本节内容
L002566,SCH0057,,T004,2026-06-10,1.0,
L002567,SCH0057,,T004,2026-06-17,1.0,完成本节内容
L002568,SCH0057,,T004,2026-06-24,1.67,语法掌握一般
L002569,SCH0057,,T004,2026-07-01,1.5,课堂参与积极
L002570,SCH0057,,T004,2026-07-08,1.0,课堂参与积极
L002571,SCH0057,,T004,2026-07-15,1.0,课堂参与积极
L002572,SCH0057,,T004,2026-07-22,1.67,完成本节内容
L002573,SCH0057,,T004,2026-07-29,1.0,完成本节内容
L002574,SCH0057,,T004,2026-08-05,1.5,语法掌握一般
L002575,SCH0057,,T004,2026-08-12,1.0,
L002576,SCH0057,,T004,2026-08-19,1.0,完成本节内容
L002577,SCH0057,,T004,2026-08-26,1.67,
L002578,SCH0058,,T012,2025-06-29,2.0,语法掌握一般
L002579,SCH0058,,T012,2025-07-06,1.0,
L002580,SCH0058,,T012,2025-07-13,1.67,需要加强口语练习
L002581,SCH0058,,T012,2025-07-20,1.0,需要加强口语练习
L002582,SCH0058,,T012,2025-07-27,1.0,完成本节内容
L002583,SCH0058,,T012,2025-08-03,2.0,课堂参与积极
L002584,SCH0058,,T012,2025-08-10,1.0,语法掌握一般
L002585,SCH0058,,T012,2025-08-17,1.0,完成本节内容
L002586,SCH0058,,T012,2025-08-24,1.5,完成本节内容
L002587,SCH0058,,T012,2025-08-31,1.67,完成本节内容
L002588,SCH0058,,T012,2025-09-07,1.0,完成本节内容
L002589,SCH0058,,T012,2025-09-14,1.0,课堂参与积极
L002590,SCH0058,,T012,2025-09-21,1.0,需要加强口语练习
L002591,SCH0058,,T012,2025-09-28,1.67,完成本节内容
L002592,SCH0058,,T012,2025-10-05,1.5,
L002593,SCH0058,,T012,2025-10-12,1.0,
L002594,SCH0058,,T012,2025-10-19,1.67,需要加强口语练习
L002595,SCH0058,,T012,2025-10-26,2.0,
L002596,SCH0058,,T012,2025-11-02,1.5,需要加强口语练习
L002597,SCH0058,,T012,2025-11-09,1.5,语法掌握一般
L002598,SCH0058,,T012,2025-11-16,1.0,需要加强口语练习
L002599,SCH0058,,T012,2025-11-23,1.0,需要加强口语练习
L002600,SCH0058,,T012,2025-11-30,1.5,完成本节内容
L002601,SCH0058,,T012,2025-12-07,1.5,完成本节内容
L002602,SCH0058,,T012,2025-12-14,2.0,语法掌握一般
L002603,SCH0058,,T012,2025-12-21,1.0,需要加强口语练习
L002604,SCH0058,,T012,2025-12-28,1.67,语法掌握一般
L002605,SCH0058,,T012,2026-01-04,1.5,完成本节内容
L002606,SCH0058,,T012,2026-01-11,1.0,
L002607,SCH0058,,T012,2026-01-18,1.67,课堂参与积极
L002608,SCH0058,,T012,2026-01-25,1.67,语法掌握一般
L002609,SCH0058,,T012,2026-02-01,1.0,完成本节内容
L002610,SCH0058,,T012,2026-02-08,1.67,需要加强口语练习
L002611,SCH0058,,T012,2026-02-15,1.5,完成本节内容
L002612,SCH0058,,T012,2026-02-22,1.0,课堂参与积极
L002613,SCH0058,,T012,2026-03-01,1.0,完成本节内容
L002614,SCH0058,,T012,2026-03-08,2.0,需要加强口语练习
L002615,SCH0058,,T012,2026-03-15,1.0,语法掌握一般
L002616,SCH0058,,T012,2026-03-22,1.67,语法掌握一般
L002617,SCH0058,,T012,2026-03-29,1.0,课堂参与积极
L002618,SCH0058,,T012,2026-04-05,1.5,完成本节内容
L002619,SCH0058,,T012,2026-04-12,1.5,语法掌握一般
L002620,SCH0058,,T012,2026-04-19,2.0,需要加强口语练习
L002621,SCH0058,,T012,2026-04-26,1.0,课堂参与积极
L002622,SCH0058,,T012,2026-05-03,1.67,课堂参与积极
L002623,SCH0058,,T012,2026-05-10,1.0,需要加强口语练习
L002624,SCH0058,,T012,2026-05-17,1.0,课堂参与积极
L002625,SCH0058,,T012,2026-05-24,2.0,语法掌握一般
L002626,SCH0058,,T012,2026-05-31,1.67,需要加强口语练习
L002627,SCH0058,,T012,2026-06-07,1.5,完成本节内容
L002628,SCH0058,,T012,2026-06-14,1.0,需要加强口语练习
L002629,SCH0058,,T012,2026-06-21,1.0,
L002630,SCH0058,,T012,2026-06-28,1.0,完成本节内容
L002631,SCH0058,,T012,2026-07-05,1.5,课堂参与积极
L002632,SCH0058,,T012,2026-07-12,1.0,语法掌握一般
L002633,SCH0058,,T012,2026-07-19,1.0,完成本节内容
L002634,SCH0058,,T012,2026-07-26,2.0,完成本节内容
L002635,SCH0058,,T012,2026-08-02,1.0,完成本节内容
L002636,SCH0058,,T012,2026-08-09,1.0,完成本节内容
L002637,SCH0058,,T012,2026-08-16,1.0,完成本节内容
L002638,SCH0058,,T012,2026-08-23,1.0,语法掌握一般
L002639,SCH0058,,T012,2026-08-30,2.0,需要加强口语练习
L002640,SCH0059,,T019,2025-04-04,1.0,
L002641,SCH0059,,T019,2025-04-11,1.0,语法掌握一般
L002642,SCH0059,,T019,2025-04-18,1.67,完成本节内容
L002643,SCH0059,,T019,2025-04-25,1.67,
L002644,SCH0059,,T019,2025-05-02,1.0,语法掌握一般
L002645,SCH0059,,T019,2025-05-09,1.0,语法掌握一般
L002646,SCH0059,,T019,2025-05-16,1.0,需要加强口语练习
L002647,SCH0059,,T019,2025-05-23,1.0,完成本节内容
L002648,SCH0059,,T019,2025-05-30,2.0,
L002649,SCH0059,,T019,2025-06-06,1.0,完成本节内容
L002650,SCH0059,,T019,2025-06-13,1.5,需要加强口语练习
L002651,SCH0059,,T019,2025-06-20,1.67,语法掌握一般
L002652,SCH0059,,T019,2025-06-27,1.67,完成本节内容
L002653,SCH0059,,T019,2025-07-04,1.67,需要加强口语练习
L002654,SCH0059,,T019,2025-07-11,1.0,课堂参与积极
L002655,SCH0059,,T019,2025-07-18,1.0,完成本节内容
L002656,SCH0059,,T019,2025-07-25,1.0,课堂参与积极
L002657,SCH0059,,T019,2025-08-01,1.67,完成本节内容
L002658,SCH0059,,T019,2025-08-08,1.67,语法掌握一般
L002659,SCH0059,,T019,2025-08-15,1.67,语法掌握一般
L002660,SCH0059,,T019,2025-08-22,2.0,需要加强口语练习
L002661,SCH0059,,T019,2025-08-29,1.67,语法掌握一般
L002662,SCH0059,,T019,2025-09-05,1.67,完成本节内容
L002663,SCH0059,,T019,2025-09-12,1.67,完成本节内容
L002664,SCH0059,,T019,2025-09-19,1.5,语法掌握一般
L002665,SCH0059,,T019,2025-09-26,1.0,
L002666,SCH0059,,T019,2025-10-03,1.0,语法掌握一般
L002667,SCH0059,,T019,2025-10-10,1.0,
L002668,SCH0059,,T019,2025-10-17,1.0,
L002669,SCH0059,,T019,2025-10-24,1.67,课堂参与积极
L002670,SCH0059,,T019,2025-10-31,1.67,完成本节内容
L002671,SCH0059,,T019,2025-11-07,1.67,完成本节内容
L002672,SCH0059,,T019,2025-11-14,1.67,课堂参与积极
L002673,SCH0059,,T019,2025-11-21,1.0,课堂参与积极
L002674,SCH0059,,T019,2025-11-28,1.0,
L002675,SCH0059,,T019,2025-12-05,1.5,需要加强口语练习
L002676,SCH0059,,T019,2025-12-12,1.5,课堂参与积极
L002677,SCH0059,,T019,2025-12-19,1.67,课堂参与积极
L002678,SCH0059,,T019,2025-12-26,1.67,课堂参与积极
L002679,SCH0059,,T019,2026-01-02,1.0,完成本节内容
L002680,SCH0059,,T019,2026-01-09,2.0,
L002681,SCH0059,,T019,2026-01-16,1.5,完成本节内容
L002682,SCH0059,,T019,2026-01-23,2.0,课堂参与积极
L002683,SCH0059,,T019,2026-01-30,1.0,完成本节内容
L002684,SCH0059,,T019,2026-02-06,1.5,完成本节内容
L002685,SCH0059,,T019,2026-02-13,1.5,课堂参与积极
L002686,SCH0059,,T019,2026-02-20,2.0,需要加强口语练习
L002687,SCH0059,,T019,2026-02-27,1.0,需要加强口语练习
L002688,SCH0059,,T019,2026-03-06,1.0,
L002689,SCH0059,,T019,2026-03-13,1.0,课堂参与积极
L002690,SCH0059,,T019,2026-03-20,1.5,语法掌握一般
L002691,SCH0059,,T019,2026-03-27,1.0,课堂参与积极
L002692,SCH0059,,T019,2026-04-03,1.0,语法掌握一般
L002693,SCH0059,,T019,2026-04-10,1.0,完成本节内容
L002694,SCH0059,,T019,2026-04-17,1.67,课堂参与积极
L002695,SCH0059,,T019,2026-04-24,1.0,完成本节内容
L002696,SCH0059,,T019,2026-05-01,2.0,完成本节内容
L002697,SCH0059,,T019,2026-05-08,1.67,需要加强口语练习
L002698,SCH0059,,T019,2026-05-15,2.0,完成本节内容
L002699,SCH0059,,T019,2026-05-22,1.0,需要加强口语练习
L002700,SCH0059,,T019,2026-05-29,1.67,完成本节内容
L002701,SCH0059,,T019,2026-06-05,1.0,
L002702,SCH0059,,T019,2026-06-12,1.0,完成本节内容
L002703,SCH0059,,T019,2026-06-19,1.0,完成本节内容
L002704,SCH0059,,T019,2026-06-26,1.67,需要加强口语练习
L002705,SCH0059,,T019,2026-07-03,1.5,完成本节内容
L002706,SCH0059,,T019,2026-07-10,2.0,
L002707,SCH0059,,T019,2026-07-17,2.0,需要加强口语练习
L002708,SCH0059,,T019,2026-07-24,1.5,课堂参与积极
L002709,SCH0059,,T019,2026-07-31,2.0,课堂参与积极
L002710,SCH0059,,T019,2026-08-07,1.0,完成本节内容
L002711,SCH0059,,T019,2026-08-14,1.0,语法掌握一般
L002712,SCH0059,,T019,2026-08-21,1.67,完成本节内容
L002713,SCH0059,,T019,2026-08-28,1.67,完成本节内容
L002714,SCH0060,,T015,2025-05-28,2.0,完成本节内容
L002715,SCH0060,,T015,2025-06-04,2.0,需要加强口语练习
L002716,SCH0060,,T015,2025-06-11,1.0,完成本节内容
L002717,SCH0060,,T015,2025-06-18,1.67,课堂参与积极
L002718,SCH0060,,T015,2025-06-25,1.0,完成本节内容
L002719,SCH0060,,T015,2025-07-02,1.5,需要加强口语练习
L002720,SCH0060,,T015,2025-07-09,1.0,
L002721,SCH0060,,T015,2025-07-16,2.0,需要加强口语练习
L002722,SCH0060,,T015,2025-07-23,1.0,完成本节内容
L002723,SCH0060,,T015,2025-07-30,1.0,完成本节内容
L002724,SCH0060,,T015,2025-08-06,1.5,语法掌握一般
L002725,SCH0060,,T015,2025-08-13,2.0,语法掌握一般
L002726,SCH0060,,T015,2025-08-20,1.67,课堂参与积极
L002727,SCH0060,,T015,2025-08-27,1.5,课堂参与积极
L002728,SCH0060,,T015,2025-09-03,1.5,课堂参与积极
L002729,SCH0060,,T015,2025-09-10,1.0,完成本节内容
L002730,SCH0060,,T015,2025-09-17,1.67,完成本节内容
L002731,SCH0060,,T015,2025-09-24,1.67,完成本节内容
L002732,SCH0060,,T015,2025-10-01,1.67,
L002733,SCH0060,,T015,2025-10-08,1.67,
L002734,SCH0060,,T015,2025-10-15,1.0,课堂参与积极
L002735,SCH0060,,T015,2025-10-22,1.0,课堂参与积极
L002736,SCH0060,,T015,2025-10-29,1.67,语法掌握一般
L002737,SCH0060,,T015,2025-11-05,1.67,完成本节内容
L002738,SCH0060,,T015,2025-11-12,1.0,完成本节内容
L002739,SCH0060,,T015,2025-11-19,1.0,完成本节内容
L002740,SCH0060,,T015,2025-11-26,1.0,
L002741,SCH0060,,T015,2025-12-03,1.0,课堂参与积极
L002742,SCH0060,,T015,2025-12-10,1.0,语法掌握一般
L002743,SCH0060,,T015,2025-12-17,1.0,课堂参与积极
L002744,SCH0060,,T015,2025-12-24,1.0,需要加强口语练习
L002745,SCH0060,,T015,2025-12-31,1.5,需要加强口语练习
L002746,SCH0060,,T015,2026-01-07,1.5,完成本节内容
L002747,SCH0060,,T015,2026-01-14,1.0,完成本节内容
L002748,SCH0060,,T015,2026-01-21,1.5,
L002749,SCH0060,,T015,2026-01-28,2.0,
L002750,SCH0060,,T015,2026-02-04,1.0,语法掌握一般
L002751,SCH0060,,T015,2026-02-11,1.0,课堂参与积极
L002752,SCH0060,,T015,2026-02-18,1.0,完成本节内容
L002753,SCH0060,,T015,2026-02-25,1.5,完成本节内容
L002754,SCH0060,,T015,2026-03-04,1.0,完成本节内容
L002755,SCH0060,,T015,2026-03-11,1.0,
L002756,SCH0060,,T015,2026-03-18,1.0,课堂参与积极
L002757,SCH0060,,T015,2026-03-25,1.0,完成本节内容
L002758,SCH0060,,T015,2026-04-01,1.0,课堂参与积极
L002759,SCH0060,,T015,2026-04-08,2.0,语法掌握一般
L002760,SCH0060,,T015,2026-04-15,1.5,完成本节内容
L002761,SCH0060,,T015,2026-04-22,1.67,完成本节内容
L002762,SCH0060,,T015,2026-04-29,1.0,需要加强口语练习
L002763,SCH0060,,T015,2026-05-06,1.67,课堂参与积极
L002764,SCH0060,,T015,2026-05-13,1.0,完成本节内容
L002765,SCH0060,,T015,2026-05-20,1.67,完成本节内容
L002766,SCH0060,,T015,2026-05-27,1.0,课堂参与积极
L002767,SCH0060,,T015,2026-06-03,1.0,需要加强口语练习
L002768,SCH0060,,T015,2026-06-10,1.5,语法掌握一般
L002769,SCH0060,,T015,2026-06-17,1.0,需要加强口语练习
L002770,SCH0060,,T015,2026-06-24,1.0,语法掌握一般
L002771,SCH0060,,T015,2026-07-01,1.0,语法掌握一般
L002772,SCH0060,,T015,2026-07-08,1.0,完成本节内容
L002773,SCH0060,,T015,2026-07-15,1.5,课堂参与积极
L002774,SCH0060,,T015,2026-07-22,1.67,需要加强口语练习
L002775,SCH0060,,T015,2026-07-29,1.0,完成本节内容
L002776,SCH0060,,T015,2026-08-05,2.0,完成本节内容
L002777,SCH0060,,T015,2026-08-12,1.67,需要加强口语练习
L002778,SCH0060,,T015,2026-08-19,1.0,语法掌握一般
L002779,SCH0060,,T015,2026-08-26,1.67,需要加强口语练习
L002780,SCH0061,,T012,2025-10-12,2.0,语法掌握一般
L002781,SCH0061,,T012,2025-10-19,1.0,语法掌握一般
L002782,SCH0061,,T012,2025-10-26,1.67,完成本节内容
L002783,SCH0061,,T012,2025-11-02,1.0,语法掌握一般
L002784,SCH0061,,T012,2025-11-09,1.0,课堂参与积极
L002785,SCH0061,,T012,2025-11-16,1.0,
L002786,SCH0061,,T012,2025-11-23,1.67,完成本节内容
L002787,SCH0061,,T012,2025-11-30,2.0,语法掌握一般
L002788,SCH0061,,T012,2025-12-07,1.0,课堂参与积极
L002789,SCH0061,,T012,2025-12-14,1.0,完成本节内容
L002790,SCH0061,,T012,2025-12-21,1.5,需要加强口语练习
L002791,SCH0061,,T012,2025-12-28,1.5,课堂参与积极
L002792,SCH0061,,T012,2026-01-04,1.0,完成本节内容
L002793,SCH0061,,T012,2026-01-11,1.0,完成本节内容
L002794,SCH0061,,T012,2026-01-18,1.5,需要加强口语练习
L002795,SCH0061,,T012,2026-01-25,1.0,完成本节内容
L002796,SCH0061,,T012,2026-02-01,1.0,课堂参与积极
L002797,SCH0061,,T012,2026-02-08,1.67,需要加强口语练习
L002798,SCH0061,,T012,2026-02-15,1.67,
L002799,SCH0061,,T012,2026-02-22,1.67,完成本节内容
L002800,SCH0061,,T012,2026-03-01,1.5,课堂参与积极
L002801,SCH0061,,T012,2026-03-08,1.67,需要加强口语练习
L002802,SCH0061,,T012,2026-03-15,1.5,完成本节内容
L002803,SCH0061,,T012,2026-03-22,1.0,完成本节内容
L002804,SCH0061,,T012,2026-03-29,1.67,课堂参与积极
L002805,SCH0061,,T012,2026-04-05,1.0,完成本节内容
L002806,SCH0061,,T012,2026-04-12,2.0,
L002807,SCH0061,,T012,2026-04-19,1.67,需要加强口语练习
L002808,SCH0061,,T012,2026-04-26,1.0,完成本节内容
L002809,SCH0061,,T012,2026-05-03,1.67,需要加强口语练习
L002810,SCH0061,,T012,2026-05-10,1.0,完成本节内容
L002811,SCH0061,,T012,2026-05-17,1.67,完成本节内容
L002812,SCH0061,,T012,2026-05-24,1.0,需要加强口语练习
L002813,SCH0061,,T012,2026-05-31,1.67,语法掌握一般
L002814,SCH0061,,T012,2026-06-07,1.67,语法掌握一般
L002815,SCH0061,,T012,2026-06-14,1.0,完成本节内容
L002816,SCH0061,,T012,2026-06-21,1.0,课堂参与积极
L002817,SCH0061,,T012,2026-06-28,1.5,需要加强口语练习
L002818,SCH0061,,T012,2026-07-05,1.67,语法掌握一般
L002819,SCH0061,,T012,2026-07-12,1.0,语法掌握一般
L002820,SCH0061,,T012,2026-07-19,1.0,完成本节内容
L002821,SCH0061,,T012,2026-07-26,1.67,
L002822,SCH0061,,T012,2026-08-02,1.67,完成本节内容
L002823,SCH0061,,T012,2026-08-09,1.67,课堂参与积极
L002824,SCH0061,,T012,2026-08-16,1.67,完成本节内容
L002825,SCH0061,,T012,2026-08-23,1.0,课堂参与积极
L002826,SCH0061,,T012,2026-08-30,1.67,
L002827,SCH0062,,T014,2025-11-02,1.0,语法掌握一般
L002828,SCH0062,,T014,2025-11-09,1.0,完成本节内容
L002829,SCH0062,,T014,2025-11-16,1.0,完成本节内容
L002830,SCH0062,,T014,2025-11-23,1.0,课堂参与积极
L002831,SCH0062,,T014,2025-11-30,1.67,完成本节内容
L002832,SCH0062,,T014,2025-12-07,1.0,需要加强口语练习
L002833,SCH0062,,T014,2025-12-14,1.5,需要加强口语练习
L002834,SCH0062,,T014,2025-12-21,1.0,完成本节内容
L002835,SCH0062,,T014,2025-12-28,1.0,语法掌握一般
L002836,SCH0062,,T014,2026-01-04,1.5,需要加强口语练习
L002837,SCH0062,,T014,2026-01-11,1.0,语法掌握一般
L002838,SCH0062,,T014,2026-01-18,1.0,需要加强口语练习
L002839,SCH0062,,T014,2026-01-25,1.67,课堂参与积极
L002840,SCH0062,,T014,2026-02-01,1.0,完成本节内容
L002841,SCH0062,,T014,2026-02-08,1.0,语法掌握一般
L002842,SCH0062,,T014,2026-02-15,1.0,需要加强口语练习
L002843,SCH0062,,T014,2026-02-22,1.5,课堂参与积极
L002844,SCH0062,,T014,2026-03-01,1.67,课堂参与积极
L002845,SCH0062,,T014,2026-03-08,2.0,完成本节内容
L002846,SCH0062,,T014,2026-03-15,1.0,完成本节内容
L002847,SCH0062,,T014,2026-03-22,2.0,
L002848,SCH0062,,T014,2026-03-29,1.0,语法掌握一般
L002849,SCH0062,,T014,2026-04-05,1.67,完成本节内容
L002850,SCH0062,,T014,2026-04-12,1.0,需要加强口语练习
L002851,SCH0062,,T014,2026-04-19,1.5,语法掌握一般
L002852,SCH0062,,T014,2026-04-26,1.0,
L002853,SCH0062,,T014,2026-05-03,1.5,完成本节内容
L002854,SCH0062,,T014,2026-05-10,2.0,需要加强口语练习
L002855,SCH0062,,T014,2026-05-17,1.67,
L002856,SCH0062,,T014,2026-05-24,1.0,课堂参与积极
L002857,SCH0062,,T014,2026-05-31,2.0,课堂参与积极
L002858,SCH0062,,T014,2026-06-07,1.0,完成本节内容
L002859,SCH0062,,T014,2026-06-14,1.5,需要加强口语练习
L002860,SCH0062,,T014,2026-06-21,1.0,语法掌握一般
L002861,SCH0062,,T014,2026-06-28,1.0,完成本节内容
L002862,SCH0062,,T014,2026-07-05,1.0,
L002863,SCH0062,,T014,2026-07-12,2.0,语法掌握一般
L002864,SCH0062,,T014,2026-07-19,1.5,需要加强口语练习
L002865,SCH0062,,T014,2026-07-26,1.67,完成本节内容
L002866,SCH0062,,T014,2026-08-02,1.67,语法掌握一般
L002867,SCH0062,,T014,2026-08-09,1.0,需要加强口语练习
L002868,SCH0062,,T014,2026-08-16,2.0,完成本节内容
L002869,SCH0062,,T014,2026-08-23,1.67,需要加强口语练习
L002870,SCH0062,,T014,2026-08-30,1.0,完成本节内容
L002871,SCH0063,,T013,2025-04-13,1.0,完成本节内容
L002872,SCH0063,,T013,2025-04-20,2.0,
L002873,SCH0063,,T013,2025-04-27,1.67,课堂参与积极
L002874,SCH0063,,T013,2025-05-04,1.0,语法掌握一般
L002875,SCH0063,,T013,2025-05-11,1.0,
L002876,SCH0063,,T013,2025-05-18,1.67,完成本节内容
L002877,SCH0063,,T013,2025-05-25,1.0,
L002878,SCH0063,,T013,2025-06-01,1.0,需要加强口语练习
L002879,SCH0063,,T013,2025-06-08,1.0,语法掌握一般
L002880,SCH0063,,T013,2025-06-15,1.0,完成本节内容
L002881,SCH0063,,T013,2025-06-22,1.0,完成本节内容
L002882,SCH0063,,T013,2025-06-29,1.0,完成本节内容
L002883,SCH0063,,T013,2025-07-06,1.5,完成本节内容
L002884,SCH0063,,T013,2025-07-13,1.0,语法掌握一般
L002885,SCH0063,,T013,2025-07-20,1.0,课堂参与积极
L002886,SCH0063,,T013,2025-07-27,1.0,课堂参与积极
L002887,SCH0063,,T013,2025-08-03,1.67,课堂参与积极
L002888,SCH0063,,T013,2025-08-10,1.0,
L002889,SCH0063,,T013,2025-08-17,1.67,需要加强口语练习
L002890,SCH0063,,T013,2025-08-24,1.5,需要加强口语练习
L002891,SCH0063,,T013,2025-08-31,1.5,课堂参与积极
L002892,SCH0063,,T013,2025-09-07,2.0,课堂参与积极
L002893,SCH0063,,T013,2025-09-14,1.0,需要加强口语练习
L002894,SCH0063,,T013,2025-09-21,1.67,完成本节内容
L002895,SCH0063,,T013,2025-09-28,1.0,课堂参与积极
L002896,SCH0063,,T013,2025-10-05,1.67,完成本节内容
L002897,SCH0063,,T013,2025-10-12,1.5,课堂参与积极
L002898,SCH0063,,T013,2025-10-19,1.5,语法掌握一般
L002899,SCH0063,,T013,2025-10-26,1.67,需要加强口语练习
L002900,SCH0063,,T013,2025-11-02,1.0,
L002901,SCH0063,,T013,2025-11-09,2.0,完成本节内容
L002902,SCH0063,,T013,2025-11-16,1.0,需要加强口语练习
L002903,SCH0063,,T013,2025-11-23,1.0,需要加强口语练习
L002904,SCH0063,,T013,2025-11-30,1.67,语法掌握一般
L002905,SCH0063,,T013,2025-12-07,1.0,课堂参与积极
L002906,SCH0063,,T013,2025-12-14,1.0,需要加强口语练习
L002907,SCH0063,,T013,2025-12-21,1.0,语法掌握一般
L002908,SCH0063,,T013,2025-12-28,1.67,完成本节内容
L002909,SCH0063,,T013,2026-01-04,1.0,课堂参与积极
L002910,SCH0063,,T013,2026-01-11,1.5,完成本节内容
L002911,SCH0063,,T013,2026-01-18,1.0,语法掌握一般
